ttft_avg,tpot_avg,e2e_avg,tokens_per_sec_avg,system_tokens_per_sec,total_tokens,benchmark_duration,ttft_p50,tpot_p50,e2e_p50,tokens_per_sec_p50,ttft_p95,tpot_p95,e2e_p95,tokens_per_sec_p95,ttft_p99,tpot_p99,e2e_p99,tokens_per_sec_p99,num_requests,concurrency,max_tokens,tpot,ttft,host,path,num_workers,timestamp
0.0034073044672216,5.745991508108097e-05,0.0065442816984159,7699.992759979889,7602.192144809917,192000,25.255873088011867,0.0033996389902313,2.5900997570715845e-05,0.0064866905086091,7708.090915235015,0.0038843557958898,0.0002325912522792,0.0071825794555479,8470.653858101366,0.0043545652330794,0.0002941572292183,0.0076879523973912,8829.732407147112,3840,1,50,0.0,0.0,https://blog-features-allon8-on-streaming-pyz23.cld-kvedzwag2qa8i5bj.s.anyscaleuserdata-staging.com,/streaming,1,2026-03-16 17:33:06
0.0027843477362011,6.35472043749898e-05,0.0062289266448677,8121.379791684094,15925.608879743424,192000,12.05605395999737,0.0027068760027759,2.5955989258363843e-05,0.0061140769976191,8177.849251756617,0.0033784675528295,0.0002346970992221,0.0071381702597136,9083.09346927748,0.0038621265368419,0.0003592528580338,0.007717733093159,9465.65414597571,3840,2,50,0.0,0.0,https://blog-features-allon8-on-streaming-pyz23.cld-kvedzwag2qa8i5bj.s.anyscaleuserdata-staging.com,/streaming,1,2026-03-16 17:33:06
0.0043019445633755,8.08438979647133e-05,0.0087949595401748,5799.684877920841,22208.54413927869,192000,8.64532131399028,0.0042488684994168,2.3052998585626483e-05,0.008749059998081,5714.899659164734,0.0054920918541029,0.0005166789014765,0.0104447432946471,7188.28659628237,0.0061829249834408,0.0010680326868896,0.0114466150320367,7825.988606003202,3840,4,50,0.0,0.0,https://blog-features-allon8-on-streaming-pyz23.cld-kvedzwag2qa8i5bj.s.anyscaleuserdata-staging.com,/streaming,1,2026-03-16 17:33:06
0.00323365528983,7.22058505702154e-05,0.0071066187379718,7219.97198720936,46687.9056043971,192000,4.112414072005777,0.0032152325002243,5.116250395076349e-05,0.0068654420028906,7282.852308299351,0.0039976324434974,0.0002376106014708,0.0092261253565084,8849.132407076539,0.0048755504889413,0.00032869009985,0.0113014268509869,9461.23174905206,3840,8,50,0.0,0.0,https://blog-features-allon8-on-streaming-pyz23.cld-kvedzwag2qa8i5bj.s.anyscaleuserdata-staging.com,/streaming,8,2026-03-16 17:33:57
0.0036413377305602,9.789233304399958e-05,0.008819779492084,6005.589873056133,78319.97840832373,384000,4.902963558008196,0.0034724180004559,4.924799577565864e-05,0.0082200399992871,6082.695463315487,0.0047435605010832,0.0002970401088532,0.0128412092999496,7960.723048796475,0.0062433924531796,0.0005841697454161,0.0169807618933555,8603.20622866945,7680,16,50,0.0,0.0,https://blog-features-allon8-on-streaming-pyz23.cld-kvedzwag2qa8i5bj.s.anyscaleuserdata-staging.com,/streaming,8,2026-03-16 17:33:57
0.0045978359714969,0.0001603186679982,0.01297303058145,4300.761281897984,111894.37983165852,768000,6.863615502006724,0.0042701909987954,5.2947500080335885e-05,0.0117085044985287,4270.400204099642,0.0062615832925075,0.0005385071970522,0.0215804482468229,6444.5529972109725,0.0105832770561391,0.0009568936492723,0.0289416338287992,7163.220679247534,15360,32,50,0.0,0.0,https://blog-features-allon8-on-streaming-pyz23.cld-kvedzwag2qa8i5bj.s.anyscaleuserdata-staging.com,/streaming,8,2026-03-16 17:33:57
0.0073365528560572,0.0002760408732141,0.0217569233289755,2589.612878641266,136927.16219053956,1536000,11.21764283599623,0.006810418490204,2.7273999876342717e-05,0.0200957295019179,2488.090815862716,0.0105569893457868,0.0011192573947482,0.0359440485430241,4187.06627805131,0.0188559801188239,0.0017978404542373,0.0497109619549883,5047.329166015683,30720,64,50,0.0,0.0,https://blog-features-allon8-on-streaming-pyz23.cld-kvedzwag2qa8i5bj.s.anyscaleuserdata-staging.com,/streaming,8,2026-03-16 17:33:57
0.0194874025369472,0.000444283015242,0.0428882576202942,1347.9894424336408,138256.52152159708,3072000,22.21956668799976,0.0150922234970494,2.470500476192683e-05,0.0396340919978683,1261.5401912757764,0.0453527596015191,0.0023605911461345,0.0732833007001318,2321.151769373044,0.0785105861909687,0.0033768700000655,0.1183064599336648,3034.281228122965,61440,128,50,0.0,0.0,https://blog-features-allon8-on-streaming-pyz23.cld-kvedzwag2qa8i5bj.s.anyscaleuserdata-staging.com,/streaming,8,2026-03-16 17:33:57
